Country,Year,Indicator Code,Indicator Name,Country Code,POP
spain,1982,SP.POP.GROW,Population growth (annual %),ESP,0.600390137
estonia,1982,SP.POP.GROW,Population growth (annual %),EST,0.719876655
ethiopia,1982,SP.POP.GROW,Population growth (annual %),ETH,2.775498232
european union,1982,SP.POP.GROW,Population growth (annual %),EUU,0.276669671
fragile and conflict affected situations,1982,SP.POP.GROW,Population growth (annual %),FCS,2.502548553
finland,1982,SP.POP.GROW,Population growth (annual %),FIN,0.560285844
fiji,1982,SP.POP.GROW,Population growth (annual %),FJI,2.614402141
france,1982,SP.POP.GROW,Population growth (annual %),FRA,0.489756642
faroe islands,1982,SP.POP.GROW,Population growth (annual %),FRO,0.884118925
"micronesia, fed. sts.",1982,SP.POP.GROW,Population growth (annual %),FSM,3.383573272
gabon,1982,SP.POP.GROW,Population growth (annual %),GAB,2.54470488
united kingdom,1982,SP.POP.GROW,Population growth (annual %),GBR,-0.035842794
georgia,1982,SP.POP.GROW,Population growth (annual %),GEO,0.846666493
ghana,1982,SP.POP.GROW,Population growth (annual %),GHA,3.278235136
gibraltar,1982,SP.POP.GROW,Population growth (annual %),GIB,0.154821739
guinea,1982,SP.POP.GROW,Population growth (annual %),GIN,2.172860786
"gambia, the",1982,SP.POP.GROW,Population growth (annual %),GMB,3.580568431
guinea-bissau,1982,SP.POP.GROW,Population growth (annual %),GNB,2.205198106
equatorial guinea,1982,SP.POP.GROW,Population growth (annual %),GNQ,7.335098397
greece,1982,SP.POP.GROW,Population growth (annual %),GRC,0.61646204
grenada,1982,SP.POP.GROW,Population growth (annual %),GRD,2.743239485
greenland,1982,SP.POP.GROW,Population growth (annual %),GRL,0.975617495
guatemala,1982,SP.POP.GROW,Population growth (annual %),GTM,2.491064282
guam,1982,SP.POP.GROW,Population growth (annual %),GUM,2.248099468
guyana,1982,SP.POP.GROW,Population growth (annual %),GUY,-0.062188977
high income,1982,SP.POP.GROW,Population growth (annual %),HIC,0.795419212
"hong kong sar, china",1982,SP.POP.GROW,Population growth (annual %),HKG,1.55249627
honduras,1982,SP.POP.GROW,Population growth (annual %),HND,3.05644739
heavily indebted poor countries (hipc),1982,SP.POP.GROW,Population growth (annual %),HPC,2.611083617
croatia,1982,SP.POP.GROW,Population growth (annual %),HRV,0.584227562
haiti,1982,SP.POP.GROW,Population growth (annual %),HTI,2.320415292
hungary,1982,SP.POP.GROW,Population growth (annual %),HUN,-0.058952116
ibrd only,1982,SP.POP.GROW,Population growth (annual %),IBD,1.904094086
ida & ibrd total,1982,SP.POP.GROW,Population growth (annual %),IBT,2.063235221
ida total,1982,SP.POP.GROW,Population growth (annual %),IDA,2.776640851
ida blend,1982,SP.POP.GROW,Population growth (annual %),IDB,3.055379414
indonesia,1982,SP.POP.GROW,Population growth (annual %),IDN,2.309495113
ida only,1982,SP.POP.GROW,Population growth (annual %),IDX,2.638960282
isle of man,1982,SP.POP.GROW,Population growth (annual %),IMN,-0.550774289
india,1982,SP.POP.GROW,Population growth (annual %),IND,2.32167642
not classified,1982,SP.POP.GROW,Population growth (annual %),INX,
ireland,1982,SP.POP.GROW,Population growth (annual %),IRL,0.94541547
"iran, islamic rep.",1982,SP.POP.GROW,Population growth (annual %),IRN,4.058251165
iraq,1982,SP.POP.GROW,Population growth (annual %),IRQ,2.750891924
iceland,1982,SP.POP.GROW,Population growth (annual %),ISL,1.336610409
israel,1982,SP.POP.GROW,Population growth (annual %),ISR,1.878107037
italy,1982,SP.POP.GROW,Population growth (annual %),ITA,0.07408186
jamaica,1982,SP.POP.GROW,Population growth (annual %),JAM,1.702940603
jordan,1982,SP.POP.GROW,Population growth (annual %),JOR,3.925090443
japan,1982,SP.POP.GROW,Population growth (annual %),JPN,0.678537273
kazakhstan,1982,SP.POP.GROW,Population growth (annual %),KAZ,1.152462184
kenya,1982,SP.POP.GROW,Population growth (annual %),KEN,3.817827977
kyrgyz republic,1982,SP.POP.GROW,Population growth (annual %),KGZ,1.974517144
cambodia,1982,SP.POP.GROW,Population growth (annual %),KHM,2.486654466
kiribati,1982,SP.POP.GROW,Population growth (annual %),KIR,1.300275232
st. kitts and nevis,1982,SP.POP.GROW,Population growth (annual %),KNA,-0.499196259
"korea, rep.",1982,SP.POP.GROW,Population growth (annual %),KOR,1.545468533
kuwait,1982,SP.POP.GROW,Population growth (annual %),KWT,4.626142833
latin america & caribbean (excluding high income),1982,SP.POP.GROW,Population growth (annual %),LAC,2.2902929
lao pdr,1982,SP.POP.GROW,Population growth (annual %),LAO,2.31592244
lebanon,1982,SP.POP.GROW,Population growth (annual %),LBN,0.629915481
liberia,1982,SP.POP.GROW,Population growth (annual %),LBR,3.730103711
libya,1982,SP.POP.GROW,Population growth (annual %),LBY,3.886500675
st. lucia,1982,SP.POP.GROW,Population growth (annual %),LCA,1.29597906
latin america & caribbean,1982,SP.POP.GROW,Population growth (annual %),LCN,2.184366028
least developed countries: un classification,1982,SP.POP.GROW,Population growth (annual %),LDC,2.58743019
low income,1982,SP.POP.GROW,Population growth (annual %),LIC,2.488987699
liechtenstein,1982,SP.POP.GROW,Population growth (annual %),LIE,1.103558859
sri lanka,1982,SP.POP.GROW,Population growth (annual %),LKA,1.489010483
lower middle income,1982,SP.POP.GROW,Population growth (annual %),LMC,2.448236125
low & middle income,1982,SP.POP.GROW,Population growth (annual %),LMY,2.076432626
lesotho,1982,SP.POP.GROW,Population growth (annual %),LSO,2.473889833
late-demographic dividend,1982,SP.POP.GROW,Population growth (annual %),LTE,1.529689534
lithuania,1982,SP.POP.GROW,Population growth (annual %),LTU,0.703386263
luxembourg,1982,SP.POP.GROW,Population growth (annual %),LUX,0.082107428
latvia,1982,SP.POP.GROW,Population growth (annual %),LVA,0.46169759
"macao sar, china",1982,SP.POP.GROW,Population growth (annual %),MAC,3.150796576
st. martin (french part),1982,SP.POP.GROW,Population growth (annual %),MAF,9.706489027
morocco,1982,SP.POP.GROW,Population growth (annual %),MAR,2.433234583
monaco,1982,SP.POP.GROW,Population growth (annual %),MCO,1.679239284
moldova,1982,SP.POP.GROW,Population growth (annual %),MDA,1.015531722
madagascar,1982,SP.POP.GROW,Population growth (annual %),MDG,2.887068501
maldives,1982,SP.POP.GROW,Population growth (annual %),MDV,3.609310745
middle east & north africa,1982,SP.POP.GROW,Population growth (annual %),MEA,3.376661956
mexico,1982,SP.POP.GROW,Population growth (annual %),MEX,2.242986961
marshall islands,1982,SP.POP.GROW,Population growth (annual %),MHL,4.407134235
middle income,1982,SP.POP.GROW,Population growth (annual %),MIC,2.041255303
"macedonia, fyr",1982,SP.POP.GROW,Population growth (annual %),MKD,0.703816035
mali,1982,SP.POP.GROW,Population growth (annual %),MLI,2.097648107
malta,1982,SP.POP.GROW,Population growth (annual %),MLT,2.144977411
myanmar,1982,SP.POP.GROW,Population growth (annual %),MMR,2.255521478
middle east & north africa (excluding high income),1982,SP.POP.GROW,Population growth (annual %),MNA,3.164073202
montenegro,1982,SP.POP.GROW,Population growth (annual %),MNE,1.295577453
mongolia,1982,SP.POP.GROW,Population growth (annual %),MNG,2.520751765
northern mariana islands,1982,SP.POP.GROW,Population growth (annual %),MNP,11.42650653
mozambique,1982,SP.POP.GROW,Population growth (annual %),MOZ,2.250648604
mauritania,1982,SP.POP.GROW,Population growth (annual %),MRT,2.883165142
mauritius,1982,SP.POP.GROW,Population growth (annual %),MUS,1.222428188
malawi,1982,SP.POP.GROW,Population growth (annual %),MWI,2.449119334
malaysia,1982,SP.POP.GROW,Population growth (annual %),MYS,2.354936338
north america,1982,SP.POP.GROW,Population growth (annual %),NAC,0.982779923
namibia,1982,SP.POP.GROW,Population growth (annual %),NAM,2.11446535
new caledonia,1982,SP.POP.GROW,Population growth (annual %),NCL,2.115563554
niger,1982,SP.POP.GROW,Population growth (annual %),NER,2.884280604
nigeria,1982,SP.POP.GROW,Population growth (annual %),NGA,2.602675793
nicaragua,1982,SP.POP.GROW,Population growth (annual %),NIC,2.740016275
netherlands,1982,SP.POP.GROW,Population growth (annual %),NLD,0.458559864
norway,1982,SP.POP.GROW,Population growth (annual %),NOR,0.36727828
nepal,1982,SP.POP.GROW,Population growth (annual %),NPL,2.322006995
nauru,1982,SP.POP.GROW,Population growth (annual %),NRU,1.633062617
new zealand,1982,SP.POP.GROW,Population growth (annual %),NZL,0.993480548
oecd members,1982,SP.POP.GROW,Population growth (annual %),OED,0.826709034
oman,1982,SP.POP.GROW,Population growth (annual %),OMN,5.539637061
other small states,1982,SP.POP.GROW,Population growth (annual %),OSS,2.437369243
pakistan,1982,SP.POP.GROW,Population growth (annual %),PAK,3.349735598
panama,1982,SP.POP.GROW,Population growth (annual %),PAN,2.330840177
peru,1982,SP.POP.GROW,Population growth (annual %),PER,2.405455781
philippines,1982,SP.POP.GROW,Population growth (annual %),PHL,2.739278491
palau,1982,SP.POP.GROW,Population growth (annual %),PLW,2.20368199
papua new guinea,1982,SP.POP.GROW,Population growth (annual %),PNG,2.806527646
poland,1982,SP.POP.GROW,Population growth (annual %),POL,0.920284572
pre-demographic dividend,1982,SP.POP.GROW,Population growth (annual %),PRE,2.686948618
puerto rico,1982,SP.POP.GROW,Population growth (annual %),PRI,1.070592227
"korea, dem. people’s rep.",1982,SP.POP.GROW,Population growth (annual %),PRK,1.551993091
portugal,1982,SP.POP.GROW,Population growth (annual %),PRT,0.611332101
paraguay,1982,SP.POP.GROW,Population growth (annual %),PRY,2.870353386
west bank and gaza,1982,SP.POP.GROW,Population growth (annual %),PSE,
pacific island small states,1982,SP.POP.GROW,Population growth (annual %),PSS,2.385044265
post-demographic dividend,1982,SP.POP.GROW,Population growth (annual %),PST,0.601974347
french polynesia,1982,SP.POP.GROW,Population growth (annual %),PYF,2.929598312
qatar,1982,SP.POP.GROW,Population growth (annual %),QAT,11.14368653
romania,1982,SP.POP.GROW,Population growth (annual %),ROU,0.44611138
russian federation,1982,SP.POP.GROW,Population growth (annual %),RUS,0.628287744
rwanda,1982,SP.POP.GROW,Population growth (annual %),RWA,3.226571816
south asia,1982,SP.POP.GROW,Population growth (annual %),SAS,2.396091127
saudi arabia,1982,SP.POP.GROW,Population growth (annual %),SAU,6.366167332
sudan,1982,SP.POP.GROW,Population growth (annual %),SDN,3.497796084
senegal,1982,SP.POP.GROW,Population growth (annual %),SEN,2.908777937
singapore,1982,SP.POP.GROW,Population growth (annual %),SGP,4.388593633
solomon islands,1982,SP.POP.GROW,Population growth (annual %),SLB,3.305233938
sierra leone,1982,SP.POP.GROW,Population growth (annual %),SLE,2.298931373
el salvador,1982,SP.POP.GROW,Population growth (annual %),SLV,1.499982713
san marino,1982,SP.POP.GROW,Population growth (annual %),SMR,1.270397053
somalia,1982,SP.POP.GROW,Population growth (annual %),SOM,1.675188483
serbia,1982,SP.POP.GROW,Population growth (annual %),SRB,
sub-saharan africa (excluding high income),1982,SP.POP.GROW,Population growth (annual %),SSA,2.89951005
south sudan,1982,SP.POP.GROW,Population growth (annual %),SSD,3.19922987
sub-saharan africa,1982,SP.POP.GROW,Population growth (annual %),SSF,2.899137643
small states,1982,SP.POP.GROW,Population growth (annual %),SST,2.118154868
sao tome and principe,1982,SP.POP.GROW,Population growth (annual %),STP,1.795035318
suriname,1982,SP.POP.GROW,Population growth (annual %),SUR,0.194402535
slovak republic,1982,SP.POP.GROW,Population growth (annual %),SVK,0.774370072
slovenia,1982,SP.POP.GROW,Population growth (annual %),SVN,0.199273553
sweden,1982,SP.POP.GROW,Population growth (annual %),SWE,0.057191722
eswatini,1982,SP.POP.GROW,Population growth (annual %),SWZ,2.849984999
sint maarten (dutch part),1982,SP.POP.GROW,Population growth (annual %),SXM,
seychelles,1982,SP.POP.GROW,Population growth (annual %),SYC,0.588566721
syrian arab republic,1982,SP.POP.GROW,Population growth (annual %),SYR,3.581283885
turks and caicos islands,1982,SP.POP.GROW,Population growth (annual %),TCA,4.795354189
chad,1982,SP.POP.GROW,Population growth (annual %),TCD,2.252661481
east asia & pacific (ida & ibrd countries),1982,SP.POP.GROW,Population growth (annual %),TEA,1.717588979
europe & central asia (ida & ibrd countries),1982,SP.POP.GROW,Population growth (annual %),TEC,0.989732153
togo,1982,SP.POP.GROW,Population growth (annual %),TGO,3.598261807
thailand,1982,SP.POP.GROW,Population growth (annual %),THA,1.90581333
tajikistan,1982,SP.POP.GROW,Population growth (annual %),TJK,2.928268849
turkmenistan,1982,SP.POP.GROW,Population growth (annual %),TKM,2.389550659
latin america & the caribbean (ida & ibrd countries),1982,SP.POP.GROW,Population growth (annual %),TLA,2.245353149
timor-leste,1982,SP.POP.GROW,Population growth (annual %),TLS,2.246138756
middle east & north africa (ida & ibrd countries),1982,SP.POP.GROW,Population growth (annual %),TMN,3.164073202
tonga,1982,SP.POP.GROW,Population growth (annual %),TON,0.243675775
south asia (ida & ibrd),1982,SP.POP.GROW,Population growth (annual %),TSA,2.396091127
sub-saharan africa (ida & ibrd countries),1982,SP.POP.GROW,Population growth (annual %),TSS,2.899137643
trinidad and tobago,1982,SP.POP.GROW,Population growth (annual %),TTO,1.624295157
tunisia,1982,SP.POP.GROW,Population growth (annual %),TUN,2.845846294
turkey,1982,SP.POP.GROW,Population growth (annual %),TUR,2.278878301
tuvalu,1982,SP.POP.GROW,Population growth (annual %),TUV,1.581733914
tanzania,1982,SP.POP.GROW,Population growth (annual %),TZA,3.137663996
uganda,1982,SP.POP.GROW,Population growth (annual %),UGA,2.995042737
ukraine,1982,SP.POP.GROW,Population growth (annual %),UKR,0.324039844
upper middle income,1982,SP.POP.GROW,Population growth (annual %),UMC,1.684835684
uruguay,1982,SP.POP.GROW,Population growth (annual %),URY,0.653592437
united states,1982,SP.POP.GROW,Population growth (annual %),USA,0.953317566
uzbekistan,1982,SP.POP.GROW,Population growth (annual %),UZB,2.573054703
st. vincent and the grenadines,1982,SP.POP.GROW,Population growth (annual %),VCT,0.810484683
"venezuela, rb",1982,SP.POP.GROW,Population growth (annual %),VEN,2.655089452
british virgin islands,1982,SP.POP.GROW,Population growth (annual %),VGB,3.448467813
virgin islands (u.s.),1982,SP.POP.GROW,Population growth (annual %),VIR,0.215085041
vietnam,1982,SP.POP.GROW,Population growth (annual %),VNM,2.317237624
vanuatu,1982,SP.POP.GROW,Population growth (annual %),VUT,2.379130192
world,1982,SP.POP.GROW,Population growth (annual %),WLD,1.801295327
samoa,1982,SP.POP.GROW,Population growth (annual %),WSM,0.62135553
kosovo,1982,SP.POP.GROW,Population growth (annual %),XKX,1.914544758
"yemen, rep.",1982,SP.POP.GROW,Population growth (annual %),YEM,3.845010631
south africa,1982,SP.POP.GROW,Population growth (annual %),ZAF,2.577781241
zambia,1982,SP.POP.GROW,Population growth (annual %),ZMB,3.41169298
zimbabwe,1982,SP.POP.GROW,Population growth (annual %),ZWE,3.822637969
aruba,1983,SP.POP.GROW,Population growth (annual %),ABW,1.385740854
afghanistan,1983,SP.POP.GROW,Population growth (annual %),AFG,-2.867273337
angola,1983,SP.POP.GROW,Population growth (annual %),AGO,3.581514794
albania,1983,SP.POP.GROW,Population growth (annual %),ALB,2.120885334
andorra,1983,SP.POP.GROW,Population growth (annual %),AND,4.384243224
arab world,1983,SP.POP.GROW,Population growth (annual %),ARB,3.125242436
united arab emirates,1983,SP.POP.GROW,Population growth (annual %),ARE,5.201767878
argentina,1983,SP.POP.GROW,Population growth (annual %),ARG,1.576631635
armenia,1983,SP.POP.GROW,Population growth (annual %),ARM,1.396354937
american samoa,1983,SP.POP.GROW,Population growth (annual %),ASM,4.011934689
antigua and barbuda,1983,SP.POP.GROW,Population growth (annual %),ATG,-1.122944473
australia,1983,SP.POP.GROW,Population growth (annual %),AUS,1.250548264
austria,1983,SP.POP.GROW,Population growth (annual %),AUT,-0.161600981
azerbaijan,1983,SP.POP.GROW,Population growth (annual %),AZE,1.60167353
burundi,1983,SP.POP.GROW,Population growth (annual %),BDI,2.626899005
belgium,1983,SP.POP.GROW,Population growth (annual %),BEL,-0.007944471
benin,1983,SP.POP.GROW,Population growth (annual %),BEN,2.817449088
burkina faso,1983,SP.POP.GROW,Population growth (annual %),BFA,2.519589584
bangladesh,1983,SP.POP.GROW,Population growth (annual %),BGD,2.674056878
bulgaria,1983,SP.POP.GROW,Population growth (annual %),BGR,0.249546601
bahrain,1983,SP.POP.GROW,Population growth (annual %),BHR,2.685219182
"bahamas, the",1983,SP.POP.GROW,Population growth (annual %),BHS,2.205440238
bosnia and herzegovina,1983,SP.POP.GROW,Population growth (annual %),BIH,0.998350143
belarus,1983,SP.POP.GROW,Population growth (annual %),BLR,0.683014022
belize,1983,SP.POP.GROW,Population growth (annual %),BLZ,2.812870519
bermuda,1983,SP.POP.GROW,Population growth (annual %),BMU,0.867463796
bolivia,1983,SP.POP.GROW,Population growth (annual %),BOL,2.11583133
brazil,1983,SP.POP.GROW,Population growth (annual %),BRA,2.285626568
barbados,1983,SP.POP.GROW,Population growth (annual %),BRB,0.266347365
brunei darussalam,1983,SP.POP.GROW,Population growth (annual %),BRN,2.873024338
bhutan,1983,SP.POP.GROW,Population growth (annual %),BTN,2.473957565
botswana,1983,SP.POP.GROW,Population growth (annual %),BWA,3.439593523
central african republic,1983,SP.POP.GROW,Population growth (annual %),CAF,3.025121461
canada,1983,SP.POP.GROW,Population growth (annual %),CAN,1.002811515
central europe and the baltics,1983,SP.POP.GROW,Population growth (annual %),CEB,0.516003436
